plink_id,author,year,venue,title,section_name,context_left,match,context_right,tag
10c49295-fd8c-391f-a1f5-576791b3692b,"Gregor, Shirley",2006,MISQ,The Nature of Theory in Information Systems,Is one type of theory more valuable than another?,has . Stronger and fuller theory can result if we regard our efforts in building one type of,theory,as part of a larger whole and remain aware of potential connections between the subparts.Could there be a,
10c49295-fd8c-391f-a1f5-576791b3692b,"Gregor, Shirley",2006,MISQ,The Nature of Theory in Information Systems,Is one type of theory more valuable than another?,larger whole and remain aware of potential connections between the subparts.Could there be a better way of classifying,theory,in IS? The taxonomy offered relies on the goals of a theory as the primary attribute on,
10c49295-fd8c-391f-a1f5-576791b3692b,"Gregor, Shirley",2006,MISQ,The Nature of Theory in Information Systems,Is one type of theory more valuable than another?,a better way of classifying theory in IS? The taxonomy offered relies on the goals of a,theory,as the primary attribute on which to distinguish among classes of theories . The goal-related characteristics of theory,
10c49295-fd8c-391f-a1f5-576791b3692b,"Gregor, Shirley",2006,MISQ,The Nature of Theory in Information Systems,Is one type of theory more valuable than another?,relies on the goals of a theory as the primary attribute on which to distinguish among classes of,theories,. The goal-related characteristics of theory are mentioned in many definitions of theory to varying degrees and thus,
10c49295-fd8c-391f-a1f5-576791b3692b,"Gregor, Shirley",2006,MISQ,The Nature of Theory in Information Systems,Is one type of theory more valuable than another?,theory as the primary attribute on which to distinguish among classes of theories . The goal-related characteristics of,theory,are mentioned in many definitions of theory to varying degrees and thus appear to be a natural place,
10c49295-fd8c-391f-a1f5-576791b3692b,"Gregor, Shirley",2006,MISQ,The Nature of Theory in Information Systems,Is one type of theory more valuable than another?,to distinguish among classes of theories . The goal-related characteristics of theory are mentioned in many definitions of,theory,to varying degrees and thus appear to be a natural place to start in cotistructing a taxonomy.,
10c49295-fd8c-391f-a1f5-576791b3692b,"Gregor, Shirley",2006,MISQ,The Nature of Theory in Information Systems,Is one type of theory more valuable than another?,in cotistructing a taxonomy . The only other structural characteristic identified as a possible candidate for distinguishing among,theories,"is the level of generality . This charaeteristie is seen as of secondary importance to the goal,",
10c49295-fd8c-391f-a1f5-576791b3692b,"Gregor, Shirley",2006,MISQ,The Nature of Theory in Information Systems,Is one type of theory more valuable than another?,deal to build on in taxonomie terms and it does not claim to be the final word on,theory,"classification . There may be a number of other ways of classifying theory, or theory categories that",
10c49295-fd8c-391f-a1f5-576791b3692b,"Gregor, Shirley",2006,MISQ,The Nature of Theory in Information Systems,Is one type of theory more valuable than another?,be the final word on theory classification . There may be a number of other ways of classifying,theory,", or theory categories that can sensibly be added to the current taxonomy . Further, only a",
10c49295-fd8c-391f-a1f5-576791b3692b,"Gregor, Shirley",2006,MISQ,The Nature of Theory in Information Systems,Is one type of theory more valuable than another?,"word on theory classification . There may be a number of other ways of classifying theory, or",theory,"categories that can sensibly be added to the current taxonomy . Further, only a limited number of",
10c49295-fd8c-391f-a1f5-576791b3692b,"Gregor, Shirley",2006,MISQ,The Nature of Theory in Information Systems,Is one type of theory more valuable than another?,"to the current taxonomy . Further, only a limited number of examples could be given for each",theory,type and attempts to classify a larger number of examples might reveal further subcategories of interest.,
10c49295-fd8c-391f-a1f5-576791b3692b,"Gregor, Shirley",2006,MISQ,The Nature of Theory in Information Systems,Should one type of theory precede the other?,The discussion of the interrelationships among the,theory,"types suggests that one type of theory could lead to theory development of another type . Certainly,",
10c49295-fd8c-391f-a1f5-576791b3692b,"Gregor, Shirley",2006,MISQ,The Nature of Theory in Information Systems,Should one type of theory precede the other?,The discussion of the interrelationships among the theory types suggests that one type of,theory,"could lead to theory development of another type . Certainly, the components of theory Type I are",
10c49295-fd8c-391f-a1f5-576791b3692b,"Gregor, Shirley",2006,MISQ,The Nature of Theory in Information Systems,Should one type of theory precede the other?,The discussion of the interrelationships among the theory types suggests that one type of theory could lead to,theory,"development of another type . Certainly, the components of theory Type I are necessary before theory of",
10c49295-fd8c-391f-a1f5-576791b3692b,"Gregor, Shirley",2006,MISQ,The Nature of Theory in Information Systems,Should one type of theory precede the other?,"one type of theory could lead to theory development of another type . Certainly, the components of",theory,Type I are necessary before theory of other types can be expressed clearly . The different types of,
10c49295-fd8c-391f-a1f5-576791b3692b,"Gregor, Shirley",2006,MISQ,The Nature of Theory in Information Systems,Should one type of theory precede the other?,"to theory development of another type . Certainly, the components of theory Type I are necessary before",theory,"of other types can be expressed clearly . The different types of theory, however, could each",
10c49295-fd8c-391f-a1f5-576791b3692b,"Gregor, Shirley",2006,MISQ,The Nature of Theory in Information Systems,Should one type of theory precede the other?,Type I are necessary before theory of other types can be expressed clearly . The different types of,theory,", however, could each have many origins . The development of theory or conjectures in the first",
10c49295-fd8c-391f-a1f5-576791b3692b,"Gregor, Shirley",2006,MISQ,The Nature of Theory in Information Systems,Should one type of theory precede the other?,". The different types of theory, however, could each have many origins . The development of",theory,or conjectures in the first place can occur as a result of observations of what occurs in the,
10c49295-fd8c-391f-a1f5-576791b3692b,"Gregor, Shirley",2006,MISQ,The Nature of Theory in Information Systems,Should one type of theory precede the other?,or imagination or problems or feelings (Popper 1980). Construction of an artifact and Type V,theory,"can spring from inventiveness and imagination, ahead of good knowledge of supporting theory of other types.",
10c49295-fd8c-391f-a1f5-576791b3692b,"Gregor, Shirley",2006,MISQ,The Nature of Theory in Information Systems,Should one type of theory precede the other?,"artifact and Type V theory can spring from inventiveness and imagination, ahead of good knowledge of supporting",theory,of other types.,
10c49295-fd8c-391f-a1f5-576791b3692b,"Gregor, Shirley",2006,MISQ,The Nature of Theory in Information Systems,Are these ftve theory types unique to IS?,and the sciences of the artificial . Other fields have a similar base and possibly similar types of,theory,"could be detected; for example, in economics, accounting, management, engineering, or architecture",
10c49295-fd8c-391f-a1f5-576791b3692b,"Gregor, Shirley",2006,MISQ,The Nature of Theory in Information Systems,Are these ftve theory types unique to IS?,and the sciences of the artificial.nor that they are so much in need of an integrative view of,theory,". In addition, it is possible that further exploration of theory for design and action will show",
10c49295-fd8c-391f-a1f5-576791b3692b,"Gregor, Shirley",2006,MISQ,The Nature of Theory in Information Systems,Are these ftve theory types unique to IS?,"need of an integrative view of theory . In addition, it is possible that further exploration of",theory,for design and action will show that it takes on a unique form for IS artifacts (Gregor,
10c49295-fd8c-391f-a1f5-576791b3692b,"Gregor, Shirley",2006,MISQ,The Nature of Theory in Information Systems,Are these ftve theory types unique to IS?,IS artifacts (Gregor and Jones 2004).Writers in other disciplines have not considered the range in,theory,"types that has been recognized here . DiMaggio {1995), Weick {1995), and",
10c49295-fd8c-391f-a1f5-576791b3692b,"Gregor, Shirley",2006,MISQ,The Nature of Theory in Information Systems,Are these ftve theory types unique to IS?,"{1995), Weick {1995), and others in the social sciences do not discuss",theory,for design and action . Simon (1996) considered design science and natural science models but not,
10c49295-fd8c-391f-a1f5-576791b3692b,"Gregor, Shirley",2006,MISQ,The Nature of Theory in Information Systems,Are these ftve theory types unique to IS?,science and natural science models but not others . Nagel (1979) discusses natural and social science,theory,"but not design science . To sum up, it appears the mix of theory types in which",
10c49295-fd8c-391f-a1f5-576791b3692b,"Gregor, Shirley",2006,MISQ,The Nature of Theory in Information Systems,Are these ftve theory types unique to IS?,"and social science theory but not design science . To sum up, it appears the mix of",theory,types in which IS has a strong interest gives us a distinctive character . The strong theory that,
10c49295-fd8c-391f-a1f5-576791b3692b,"Gregor, Shirley",2006,MISQ,The Nature of Theory in Information Systems,Are these ftve theory types unique to IS?,of theory types in which IS has a strong interest gives us a distinctive character . The strong,theory,"that we can aim at, which includes all five theory types, will be a unique product",
10c49295-fd8c-391f-a1f5-576791b3692b,"Gregor, Shirley",2006,MISQ,The Nature of Theory in Information Systems,Are these ftve theory types unique to IS?,"us a distinctive character . The strong theory that we can aim at, which includes all five",theory,"types, will be a unique product of IS.",
10c49295-fd8c-391f-a1f5-576791b3692b,"Gregor, Shirley",2006,MISQ,The Nature of Theory in Information Systems,Concluding Remarks,This essay began with an examination of basic problem areas in conceptualizing,theory,": causality, explanation, prediction, and generality . Using the goals of theory as a primary",
10c49295-fd8c-391f-a1f5-576791b3692b,"Gregor, Shirley",2006,MISQ,The Nature of Theory in Information Systems,Concluding Remarks,"areas in conceptualizing theory: causality, explanation, prediction, and generality . Using the goals of",theory,"as a primary means of classification, ftve interrelated types of theory were distinguished for IS: (",
10c49295-fd8c-391f-a1f5-576791b3692b,"Gregor, Shirley",2006,MISQ,The Nature of Theory in Information Systems,Concluding Remarks,"generality . Using the goals of theory as a primary means of classification, ftve interrelated types of",theory,"were distinguished for IS: (1) theory for analyzing, (2) theory for explaining",
10c49295-fd8c-391f-a1f5-576791b3692b,"Gregor, Shirley",2006,MISQ,The Nature of Theory in Information Systems,Concluding Remarks,"primary means of classification, ftve interrelated types of theory were distinguished for IS: (1)",theory,"for analyzing, (2) theory for explaining, (3) theory for predicting, (",
10c49295-fd8c-391f-a1f5-576791b3692b,"Gregor, Shirley",2006,MISQ,The Nature of Theory in Information Systems,Concluding Remarks,"types of theory were distinguished for IS: (1) theory for analyzing, (2)",theory,"for explaining, (3) theory for predicting, (4) theory for explaining and predicting",
10c49295-fd8c-391f-a1f5-576791b3692b,"Gregor, Shirley",2006,MISQ,The Nature of Theory in Information Systems,Concluding Remarks,": (1) theory for analyzing, (2) theory for explaining, (3)",theory,"for predicting, (4) theory for explaining and predicting (EP), and (5",
10c49295-fd8c-391f-a1f5-576791b3692b,"Gregor, Shirley",2006,MISQ,The Nature of Theory in Information Systems,Concluding Remarks,", (2) theory for explaining, (3) theory for predicting, (4)",theory,"for explaining and predicting (EP), and (5) theory for design and action.",
10c49295-fd8c-391f-a1f5-576791b3692b,"Gregor, Shirley",2006,MISQ,The Nature of Theory in Information Systems,Concluding Remarks,"predicting, (4) theory for explaining and predicting (EP), and (5)",theory,for design and action . The basic building blocks of theory have been shown to include the necessary,
10c49295-fd8c-391f-a1f5-576791b3692b,"Gregor, Shirley",2006,MISQ,The Nature of Theory in Information Systems,Concluding Remarks,"EP), and (5) theory for design and action . The basic building blocks of",theory,"have been shown to include the necessary components of means of representation, constructs, relationships between constructs",
10c49295-fd8c-391f-a1f5-576791b3692b,"Gregor, Shirley",2006,MISQ,The Nature of Theory in Information Systems,Concluding Remarks,"of means of representation, constructs, relationships between constructs and the specification of the scope of the",theory,". In addition, components that vary depending on the nature of the theory include causally based explanations",
10c49295-fd8c-391f-a1f5-576791b3692b,"Gregor, Shirley",2006,MISQ,The Nature of Theory in Information Systems,Concluding Remarks,"the scope of the theory . In addition, components that vary depending on the nature of the",theory,"include causally based explanations (as opposed to covering-law explanations), verifiable statements (testable propositions)",
10c49295-fd8c-391f-a1f5-576791b3692b,"Gregor, Shirley",2006,MISQ,The Nature of Theory in Information Systems,Concluding Remarks,"covering-law explanations), verifiable statements (testable propositions), and prescriptive statements . Examples of each",theory,type have been presented and it has been shown that there are both proponents and opponents for the,
10c49295-fd8c-391f-a1f5-576791b3692b,"Gregor, Shirley",2006,MISQ,The Nature of Theory in Information Systems,Concluding Remarks,and it has been shown that there are both proponents and opponents for the attachment of the label,theory,to each class.There are some potential limitations to the essay . The disciplinary areas ineluded for examination were,
10c49295-fd8c-391f-a1f5-576791b3692b,"Gregor, Shirley",2006,MISQ,The Nature of Theory in Information Systems,Concluding Remarks,makes contribution at several levels . Novice researchers should benefit from the depiction of the basic components of,theory,", helping with their question of ""What is theory?"" The approach recommended for theory development",
10c49295-fd8c-391f-a1f5-576791b3692b,"Gregor, Shirley",2006,MISQ,The Nature of Theory in Information Systems,Concluding Remarks,"from the depiction of the basic components of theory, helping with their question of ""What is",theory,"?"" The approach recommended for theory development is to begin with the research problem and research questions",
10c49295-fd8c-391f-a1f5-576791b3692b,"Gregor, Shirley",2006,MISQ,The Nature of Theory in Information Systems,Concluding Remarks,"of theory, helping with their question of ""What is theory?"" The approach recommended for",theory,development is to begin with the research problem and research questions and then determine which type of theory,
10c49295-fd8c-391f-a1f5-576791b3692b,"Gregor, Shirley",2006,MISQ,The Nature of Theory in Information Systems,Concluding Remarks,theory development is to begin with the research problem and research questions and then determine which type of,theory,"is appropriate for the problem, given the current state of knowledge in the area and using the",
10c49295-fd8c-391f-a1f5-576791b3692b,"Gregor, Shirley",2006,MISQ,The Nature of Theory in Information Systems,Concluding Remarks,"very earefully and separately about issues such as causality, explanation, generalization, and prediction in framing",theory,". With the realization that stronger theory can result from combining theory of different types, researchers should",
10c49295-fd8c-391f-a1f5-576791b3692b,"Gregor, Shirley",2006,MISQ,The Nature of Theory in Information Systems,Concluding Remarks,"as causality, explanation, generalization, and prediction in framing theory . With the realization that stronger",theory,"can result from combining theory of different types, researchers should keep in mind the potential of their",
10c49295-fd8c-391f-a1f5-576791b3692b,"Gregor, Shirley",2006,MISQ,The Nature of Theory in Information Systems,Concluding Remarks,"generalization, and prediction in framing theory . With the realization that stronger theory can result from combining",theory,"of different types, researchers should keep in mind the potential of their own theory to combine with",
10c49295-fd8c-391f-a1f5-576791b3692b,"Gregor, Shirley",2006,MISQ,The Nature of Theory in Information Systems,Concluding Remarks,"result from combining theory of different types, researchers should keep in mind the potential of their own",theory,to combine with other types.A further contribution of the essay is the support for the legitimization of each,
10c49295-fd8c-391f-a1f5-576791b3692b,"Gregor, Shirley",2006,MISQ,The Nature of Theory in Information Systems,Concluding Remarks,further contribution of the essay is the support for the legitimization of each of the five classes of,theory,. We can see that views on what constitute theory vary considerably and it is possible that our,
10c49295-fd8c-391f-a1f5-576791b3692b,"Gregor, Shirley",2006,MISQ,The Nature of Theory in Information Systems,Concluding Remarks,legitimization of each of the five classes of theory . We can see that views on what constitute,theory,"vary considerably and it is possible that our joumal editors, reviewers, and authors are not aware",
10c49295-fd8c-391f-a1f5-576791b3692b,"Gregor, Shirley",2006,MISQ,The Nature of Theory in Information Systems,Concluding Remarks,", and authors are not aware of this divergence in views, or that their own view of",theory,may differ considerably from that of others . Recognition that there are diverging views on the nature of,
10c49295-fd8c-391f-a1f5-576791b3692b,"Gregor, Shirley",2006,MISQ,The Nature of Theory in Information Systems,Concluding Remarks,from that of others . Recognition that there are diverging views on the nature of process-type and variance-type,theories,and also that Type IV theory can combine both process and variance aspects is particularly important . Hopefully,
10c49295-fd8c-391f-a1f5-576791b3692b,"Gregor, Shirley",2006,MISQ,The Nature of Theory in Information Systems,Concluding Remarks,that there are diverging views on the nature of process-type and variance-type theories and also that Type IV,theory,can combine both process and variance aspects is particularly important . Hopefully the arguments in this essay can,
10c49295-fd8c-391f-a1f5-576791b3692b,"Gregor, Shirley",2006,MISQ,The Nature of Theory in Information Systems,Concluding Remarks,the arguments in this essay can be used as justification by researchers for the value of their own,theory,"types.Finally this essay, in addressing the structural nature of IS theory, addresses an aspect of IS",
10c49295-fd8c-391f-a1f5-576791b3692b,"Gregor, Shirley",2006,MISQ,The Nature of Theory in Information Systems,Concluding Remarks,"for the value of their own theory types.Finally this essay, in addressing the structural nature of IS",theory,", addresses an aspect of IS research that has been given scant attention in comparison with discussion of",
10c49295-fd8c-391f-a1f5-576791b3692b,"Gregor, Shirley",2006,MISQ,The Nature of Theory in Information Systems,Concluding Remarks,purpose . The lingering remnants of logical positivist thought that accord with the omission of causal reasoning from,theoretical,"statements should be explicitly confronted and we should be very careful with our language in proposing theory,",
10c49295-fd8c-391f-a1f5-576791b3692b,"Gregor, Shirley",2006,MISQ,The Nature of Theory in Information Systems,Concluding Remarks,from theoretical statements should be explicitly confronted and we should be very careful with our language in proposing,theory,", for example, in differentiating between generality and predictive power, in defining the scope of a",
10c49295-fd8c-391f-a1f5-576791b3692b,"Gregor, Shirley",2006,MISQ,The Nature of Theory in Information Systems,Concluding Remarks,", for example, in differentiating between generality and predictive power, in defining the scope of a",theory,", and in the wording of propositions.As this essay had relatively little prior work on which to build",
10c49295-fd8c-391f-a1f5-576791b3692b,"Gregor, Shirley",2006,MISQ,The Nature of Theory in Information Systems,Concluding Remarks,"prior work on which to build, there are many opportunities for further work . Each of the",theory,"types could be analyzed in more detail, both for stnictural characteristics and for instances of work performed",
10c49295-fd8c-391f-a1f5-576791b3692b,"Gregor, Shirley",2006,MISQ,The Nature of Theory in Information Systems,Concluding Remarks,"more detail, both for stnictural characteristics and for instances of work performed . The components of the",theory,types have been described in fairly general terms . More precision could be attempted by specifying the components,
10c49295-fd8c-391f-a1f5-576791b3692b,"Gregor, Shirley",2006,MISQ,The Nature of Theory in Information Systems,Concluding Remarks,", which contains very similar constructs and gives a useful model of everyday reasoning . Cross-classification of each",theory,type in terms of level of generality could be attempted . Empirical investigation of trends in producing theory,
10c49295-fd8c-391f-a1f5-576791b3692b,"Gregor, Shirley",2006,MISQ,The Nature of Theory in Information Systems,Concluding Remarks,theory type in terms of level of generality could be attempted . Empirical investigation of trends in producing,theory,"of different types could be undertaken . Each of the issues ofcausality . explanation, and prediction could",
10c49295-fd8c-391f-a1f5-576791b3692b,"Gregor, Shirley",2006,MISQ,The Nature of Theory in Information Systems,Concluding Remarks,"approach to the foundations and identity of our discipline is needed, focusing on the nature of our",theory,as a fundamental issue . Infotmation Systems is a new discipline and many of us come from very,
10c49295-fd8c-391f-a1f5-576791b3692b,"Gregor, Shirley",2006,MISQ,The Nature of Theory in Information Systems,Concluding Remarks,"sociology, philosophy, and computer science . We need a language of our own to talk about",theory,and should not adopt uncritically ideas about what constitutes theory from any one other disciplinary area . The,
10c49295-fd8c-391f-a1f5-576791b3692b,"Gregor, Shirley",2006,MISQ,The Nature of Theory in Information Systems,Concluding Remarks,a language of our own to talk about theory and should not adopt uncritically ideas about what constitutes,theory,from any one other disciplinary area . The nature of theory in itself is at least as important,
10c49295-fd8c-391f-a1f5-576791b3692b,"Gregor, Shirley",2006,MISQ,The Nature of Theory in Information Systems,Concluding Remarks,not adopt uncritically ideas about what constitutes theory from any one other disciplinary area . The nature of,theory,"in itself is at least as important as domain, epistemological and sociopolitical questions, which to date",
10c49295-fd8c-391f-a1f5-576791b3692b,"Gregor, Shirley",2006,MISQ,The Nature of Theory in Information Systems,Concluding Remarks,disproportionate share of the discussion of IS research . A common language to discuss the nature of our,theories,"should facilitate the building of sound, cumulative, integrated, and practical bodies of theory in IS",
10c49295-fd8c-391f-a1f5-576791b3692b,"Gregor, Shirley",2006,MISQ,The Nature of Theory in Information Systems,Concluding Remarks,"of our theories should facilitate the building of sound, cumulative, integrated, and practical bodies of",theory,"in IS,",
10e7a20d-1e69-3543-b109-0fe8c37a6f44,"Roderick, Thomas ; Tremblay, Monica Chiarini ; Kohli, Rajiv ; Castellanos, Arturo ; Pengetnze, Yolande",2026,ISR,When Vulnerability Drives Action: Designing Forward-Looking Frameworks for Disaster Preparedness,Introduction,"salient design insights: emergent, transferable design knowledge that, although less formal than design principles or",theory,", provides actionable guidance for constructing artifacts in similar problem contexts . Our insights address three methodological challenges",
10e7a20d-1e69-3543-b109-0fe8c37a6f44,"Roderick, Thomas ; Tremblay, Monica Chiarini ; Kohli, Rajiv ; Castellanos, Arturo ; Pengetnze, Yolande",2026,ISR,When Vulnerability Drives Action: Designing Forward-Looking Frameworks for Disaster Preparedness,Cross-Validation and Holdout Performance,CDC's SVI method is also trained using an equivalent model architecture . This comparison model represents the,theoretical,performance of an alternative vulnerability approach using LIVA . The models trained with LIVA's full feature set,
11a359e5-d70b-3f3c-aa6b-b34ade6fbb27,"Hevner, Alan R. ; March, Salvatore T. ; Park, Jinsoo",2004,MISQ,Design Science in Information Systems Research.,abstract,Information Systems discipline: behavioral science and design science . The behavioralscience paradigm seeks to develop and verify,theories,that explain or predict human or organizational behavior . The design-science paradigm seeks to extend the boundaries of,
11a359e5-d70b-3f3c-aa6b-b34ade6fbb27,"Hevner, Alan R. ; March, Salvatore T. ; Park, Jinsoo",2004,MISQ,Design Science in Information Systems Research.,Introduction,The behavioral-science paradigm has its roots in natural science research methods . It seeks to develop and justify,theories,"(i.e., principles and laws) that explain or predict organizational and human phenomena surrounding the analysis",
11a359e5-d70b-3f3c-aa6b-b34ade6fbb27,"Hevner, Alan R. ; March, Salvatore T. ; Park, Jinsoo",2004,MISQ,Design Science in Information Systems Research.,Introduction,"phenomena surrounding the analysis, design, implementation, management, and use of information systems . Such",theories,"ultimately inform researchers and practitioners of the interactions among people, technology, and organizations that must be",
11a359e5-d70b-3f3c-aa6b-b34ade6fbb27,"Hevner, Alan R. ; March, Salvatore T. ; Park, Jinsoo",2004,MISQ,Design Science in Information Systems Research.,Introduction,"is to achieve its stated purpose, namely improving the effective-ness and efficiency of an organization . These",theories,impact and are impacted by design decisions made with respect to the system development methodology used and the,
11a359e5-d70b-3f3c-aa6b-b34ade6fbb27,"Hevner, Alan R. ; March, Salvatore T. ; Park, Jinsoo",2004,MISQ,Design Science in Information Systems Research.,Introduction,(Denning 1997; Tsichritzis 1998). Such artifacts are not exempt from natural laws or behavioral,theories,". To the contrary, their creation relies on existing kernel theories that are applied, tested,",
11a359e5-d70b-3f3c-aa6b-b34ade6fbb27,"Hevner, Alan R. ; March, Salvatore T. ; Park, Jinsoo",2004,MISQ,Design Science in Information Systems Research.,Introduction,"exempt from natural laws or behavioral theories . To the contrary, their creation relies on existing kernel",theories,"that are applied, tested, modified, and extended through the experience, creativity, intuition,",
11a359e5-d70b-3f3c-aa6b-b34ade6fbb27,"Hevner, Alan R. ; March, Salvatore T. ; Park, Jinsoo",2004,MISQ,Design Science in Information Systems Research.,Introduction,designing useful artifacts is complex due to the need for creative advances in domain areas in which existing,theory,"is often insufficient . ""As technical knowledge grows, IT is applied to new application areas that",
11a359e5-d70b-3f3c-aa6b-b34ade6fbb27,"Hevner, Alan R. ; March, Salvatore T. ; Park, Jinsoo",2004,MISQ,Design Science in Information Systems Research.,Introduction,the boundaries of human problem solving and organizational capabilities by providing intellectual as well as computational tools.,Theories,"regarding their application and impact will follow their development and use.Here, we argue, is an opportunity",
11a359e5-d70b-3f3c-aa6b-b34ade6fbb27,"Hevner, Alan R. ; March, Salvatore T. ; Park, Jinsoo",2004,MISQ,Design Science in Information Systems Research.,Introduction,. Philosophically these arguments draw from the pragmatists (Aboulafia 1991) who argue that truth (justified,theory,) and utility (artifacts that are effective) are two sides of the same coin and that,
11a359e5-d70b-3f3c-aa6b-b34ade6fbb27,"Hevner, Alan R. ; March, Salvatore T. ; Park, Jinsoo",2004,MISQ,Design Science in Information Systems Research.,Introduction,"to support emerging knowledge processes (EKPs), respectively, within the context of ""IS design",theories,"."" Such theories prescribe ""effective development practices"" (methods) and ""a type of",
11a359e5-d70b-3f3c-aa6b-b34ade6fbb27,"Hevner, Alan R. ; March, Salvatore T. ; Park, Jinsoo",2004,MISQ,Design Science in Information Systems Research.,Introduction,"processes (EKPs), respectively, within the context of ""IS design theories ."" Such",theories,"prescribe ""effective development practices"" (methods) and ""a type of system solution"" (",
11a359e5-d70b-3f3c-aa6b-b34ade6fbb27,"Hevner, Alan R. ; March, Salvatore T. ; Park, Jinsoo",2004,MISQ,Design Science in Information Systems Research.,Introduction,"requirements"" (models) (Markus et al . 2002, p. 180). Such prescriptive",theories,"must be evaluated with respect to the utility provided for the class of problems addressed.An IT artifact,",
11a359e5-d70b-3f3c-aa6b-b34ade6fbb27,"Hevner, Alan R. ; March, Salvatore T. ; Park, Jinsoo",2004,MISQ,Design Science in Information Systems Research.,Introduction,", implemented in an organizational context, is often the object of study in IS behavioral-science research.",Theories,seek to predict or explain phenomena that occur with respect to the artifact's use (intention to,
11a359e5-d70b-3f3c-aa6b-b34ade6fbb27,"Hevner, Alan R. ; March, Salvatore T. ; Park, Jinsoo",2004,MISQ,Design Science in Information Systems Research.,Introduction,", and technology may need to be qualitatively assessed to yield an understanding of the phenomena adequate for",theory,development or problem solving (Klein and Meyers 1999). As field studies enable behavioralscience researchers to,
11a359e5-d70b-3f3c-aa6b-b34ade6fbb27,"Hevner, Alan R. ; March, Salvatore T. ; Park, Jinsoo",2004,MISQ,Design Science in Information Systems Research.,A Framework for IS Research,as they add to the content of the knowledge base for further research and practice . A justified,theory,that is not useful for the environment contributes as little to the IS literature as an artifact that,
11a359e5-d70b-3f3c-aa6b-b34ade6fbb27,"Hevner, Alan R. ; March, Salvatore T. ; Park, Jinsoo",2004,MISQ,Design Science in Information Systems Research.,A Framework for IS Research,"Rittel and Webber 1984) As a result, we agree with Simon (1996) that a",theory,"of design in information systems, of necessity, is in a constant state of scientific revolution (",
11a359e5-d70b-3f3c-aa6b-b34ade6fbb27,"Hevner, Alan R. ; March, Salvatore T. ; Park, Jinsoo",2004,MISQ,Design Science in Information Systems Research.,Guideline 1: Design as an Artifact,"121), i.e., the IT artifact as an instantiation . Weber (1987) argues that",theories,of long-lived artifacts (instantiations) and their representations (Weber 2003) are fundamental to the IS,
11a359e5-d70b-3f3c-aa6b-b34ade6fbb27,"Hevner, Alan R. ; March, Salvatore T. ; Park, Jinsoo",2004,MISQ,Design Science in Information Systems Research.,Guideline 1: Design as an Artifact,(instantiations) and their representations (Weber 2003) are fundamental to the IS discipline . Such,theories,must explain how artifacts are created and adapted to their changing environments and underlying technologies.Our definition of IT,
11a359e5-d70b-3f3c-aa6b-b34ade6fbb27,"Hevner, Alan R. ; March, Salvatore T. ; Park, Jinsoo",2004,MISQ,Design Science in Information Systems Research.,Guideline 7: Communication of Research,; Tsichritzis 1998). This definition of the artifact is consistent with the concept of IS design,theory,as used by Walls et al . (1992) and Markus et al . (2002),
11a359e5-d70b-3f3c-aa6b-b34ade6fbb27,"Hevner, Alan R. ; March, Salvatore T. ; Park, Jinsoo",2004,MISQ,Design Science in Information Systems Research.,Guideline 7: Communication of Research,by Walls et al . (1992) and Markus et al . (2002) where the,theory,"addresses both the process of design and the designed product.More precisely, constructs provide the vocabulary and symbols",
11a359e5-d70b-3f3c-aa6b-b34ade6fbb27,"Hevner, Alan R. ; March, Salvatore T. ; Park, Jinsoo",2004,MISQ,Design Science in Information Systems Research.,Guideline 2: Problem Relevance,heretofore unsolved and important business problems . Behavioral science approaches this goal through the development and justification of,theories,explaining or predicting phenomena that occur . Design science approaches this goal through the construction of innovative artifacts,
11a359e5-d70b-3f3c-aa6b-b34ade6fbb27,"Hevner, Alan R. ; March, Salvatore T. ; Park, Jinsoo",2004,MISQ,Design Science in Information Systems Research.,Guideline 2: Problem Relevance,". Each must inform and challenge the other . For example, the technology acceptance model provides a",theory,that explains and predicts the acceptance of information technologies within organizations (Venkatesh 2000). This theory,
11a359e5-d70b-3f3c-aa6b-b34ade6fbb27,"Hevner, Alan R. ; March, Salvatore T. ; Park, Jinsoo",2004,MISQ,Design Science in Information Systems Research.,Guideline 2: Problem Relevance,theory that explains and predicts the acceptance of information technologies within organizations (Venkatesh 2000). This,theory,challenges design-science researchers to create artifacts that enable organizations to overcome the acceptance problems predicted . We argue,
11a359e5-d70b-3f3c-aa6b-b34ade6fbb27,"Hevner, Alan R. ; March, Salvatore T. ; Park, Jinsoo",2004,MISQ,Design Science in Information Systems Research.,Guideline 2: Problem Relevance,upon a system . Business organizations are goal-oriented entities existing in an economic and social setting . Economic,theory,"often portrays the goals of business organizations as being related to profit (utility) maximization.Hence, business",
11a359e5-d70b-3f3c-aa6b-b34ade6fbb27,"Hevner, Alan R. ; March, Salvatore T. ; Park, Jinsoo",2004,MISQ,Design Science in Information Systems Research.,Guideline 3: Design Evaluation,of the artifact within the technical infrastructure of the business environment.As in the justification of a behavioral science,theory,", evaluation of a designed IT artifact requires the definition of appropriate metrics and possibly the gathering and",
11a359e5-d70b-3f3c-aa6b-b34ade6fbb27,"Hevner, Alan R. ; March, Salvatore T. ; Park, Jinsoo",2004,MISQ,Design Science in Information Systems Research.,Guideline 4: Research Contributions,Although TAM is posed as a behavioral,theory,", it also provides metrics by which a designed information system or implementation process can be evaluated.",
